"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
232,"4","2024-12-10T11:13:11.358648Z",186,"",1.599,"'Peaceful negotiations' with China means 'peace if you accept China's terms'.It's not a negotiation when one side won't make any concessions.","2024-12-10T11:13:11.358680Z"
347,"3","2025-01-10T00:09:24.800138Z",187,"[{""start"":25,""end"":34,""text"":""resonance"",""labels"":[""METAPHOR""]},{""start"":256,""end"":265,""text"":""integrate"",""labels"":[""METAPHOR""]},{""start"":118,""end"":127,""text"":""resonates"",""labels"":[""METAPHOR""]},{""start"":364,""end"":367,""text"":""hot"",""labels"":[""METAPHOR""]},{""start"":368,""end"":373,""text"":""blood"",""labels"":[""METAPHOR""]},{""start"":374,""end"":378,""text"":""boil"",""labels"":[""METAPHOR""]},{""start"":533,""end"":542,""text"":""shut down"",""labels"":[""METAPHOR""]},{""start"":688,""end"":693,""text"":""short"",""labels"":[""METAPHOR""]},{""start"":694,""end"":697,""text"":""end"",""labels"":[""METAPHOR""]},{""start"":705,""end"":710,""text"":""stick"",""labels"":[""METAPHOR""]},{""start"":202,""end"":209,""text"":""Western"",""labels"":[""METAPHOR""]},{""start"":210,""end"":217,""text"":""liberal"",""labels"":[""METAPHOR""]},{""start"":625,""end"":632,""text"":""Western"",""labels"":[""METAPHOR""]},{""start"":633,""end"":645,""text"":""imperialists"",""labels"":[""METAPHOR""]}]",714.2379999999999,"'The proposal has strong resonance in China domestically, as it would show Beijing fulfilling Mao's mandate. 'It also resonates strongly with overseas Chinese, no matter how long have they lived in the Western liberal society. Some of them seemingly quite integrate into our free speech, free election and liberal society. But when it comes to the old motherland, hot blood boil immediately, there is no discussion especially when it comes to South China Sea and Japan. Any Chinese says something different, they will be shunned and shut down. Under the new Chinese imperial strategy (the Chinese now behaves the same as the Western imperialists they used to condemn), Canada would get a short end of the stick when we negotiate any trade deal. If we think otherwise, we are gullible.","2025-03-03T20:12:52.625301Z"
233,"4","2024-12-10T11:15:32.966647Z",188,"",6.17,"@peter1215... you are correct. The tribunal has nothing to do with UN and UN has clarified this in its website. The author of this articles, as many other journalists too, has apparently made a mistake or not well informed about the fact.","2024-12-10T11:15:32.966684Z"
345,"3","2025-01-09T23:57:44.602603Z",189,"[{""start"":84,""end"":91,""text"":""wonders"",""labels"":[""METAPHOR""]}]",68.203,"A nice 50% tariff imposed on Chinese imports entering the USA and Canada would work wonders.","2025-01-09T23:57:44.602686Z"
244,"4","2024-12-11T04:03:42.845761Z",190,"[{""start"":759,""end"":768,""text"":""adventure"",""labels"":[""METAPHOR""]},{""start"":905,""end"":914,""text"":""contained"",""labels"":[""METAPHOR""]},{""start"":967,""end"":976,""text"":""contained"",""labels"":[""METAPHOR""]},{""start"":1010,""end"":1015,""text"":""jumps"",""labels"":[""METAPHOR""]},{""start"":1020,""end"":1025,""text"":""cries"",""labels"":[""METAPHOR""]},{""start"":1093,""end"":1097,""text"":""body"",""labels"":[""METAPHOR""]},{""start"":1121,""end"":1125,""text"":""body"",""labels"":[""METAPHOR""]},{""start"":1865,""end"":1873,""text"":""sit down"",""labels"":[""METAPHOR""]},{""start"":1926,""end"":1930,""text"":""talk"",""labels"":[""METAPHOR""]},{""start"":2045,""end"":2049,""text"":""talk"",""labels"":[""METAPHOR""]},{""start"":2070,""end"":2079,""text"":""framework"",""labels"":[""METAPHOR""]},{""start"":1953,""end"":1962,""text"":""inserting"",""labels"":[""METAPHOR""]},{""start"":624,""end"":632,""text"":""inserted"",""labels"":[""METAPHOR""]},{""start"":9,""end"":13,""text"":""hard"",""labels"":[""METAPHOR""]},{""start"":83,""end"":88,""text"":""agent"",""labels"":[""METAPHOR""]},{""start"":1764,""end"":1768,""text"":""body"",""labels"":[""METAPHOR""]},{""start"":1878,""end"":1886,""text"":""work out"",""labels"":[""METAPHOR""]},{""start"":2396,""end"":2402,""text"":""puppet"",""labels"":[""METAPHOR""]},{""start"":2236,""end"":2242,""text"":""insert"",""labels"":[""METAPHOR""]},{""start"":2329,""end"":2345,""text"":""Vietnam War 2.0 "",""labels"":[""METAPHOR""]},{""start"":2354,""end"":2366,""text"":""Cold War 2.0"",""labels"":[""METAPHOR""]}]",2172.4,"Boy it's hard to begin a refutation on Charles petty little lies and hypocrisy. An agent of the CIA and the Pentagon, America's Great War Machine, he is most definitely. A dispute between China, Taiwan, Vietnam and others on the extent of their respective sovereignty in the S. China Sea dates back to end of WW2, but originated around 1900. It's been a century of on/off squabbles, their own affairs. But when Hillary became SoS a few years ago she proclaimed with great hubris Asia Pivot! What this means is the U.S. will install massive military forces in the region to contain & control China. And thus the Obama regime inserted itself into this century old affair, made it America's business, to cover the real goal of Asia domination. To meddle in this adventure and see what come out of it just like Syria. And if its war so much the better. The design is classic but most evil. Nobody like to be 'contained' and China responded. [I like to see America being 'contained' one day and enjoy to see how it jumps and cries like a bullied child.]The so-called Tribunal is not a UN-sponsored body. It is just an opinion body in a far away European country with absolutely no court power. It deals only with economic matters, not politics or border. Philippines previous president asked it to pass an opinion on the matter of Exclusive Economic Zone (EEZ), not border or sovereignty. Specifically, what size of an island qualified for EEZ. The Tribunal reports that NO island or sandbar or reclaimed islands currently in the SCS qualify for EEZ. It also defined what size will qualify. That's it. No islands built or claimed by all parties - China, Taiwan, Philippines, Vietnam, Malaysia is an EEZ and therefore not a basis for border. That's the opinion for this body. The meaning is simply that they can build bigger islands to fit the EEZ definition, or just go sit down and work out a border solution. China is willing to talk but not with the U.S. inserting itself in the matter. The new Philippine president agreed and they will begin the talk. Once they formed a framework others may join to effect a solution. This of course is very bad news for American war mongers and Asian Pivoters. What would they do without the excuse to insert even more massive forces than they currently have in the region, to ensure there is a Vietnam War 2.0 to match Cold War 2.0 in Europe? Thus you have CIA puppet like Charles writing this article in desperation.","2025-01-16T18:40:48.672938Z"
234,"4","2024-12-10T11:17:30.283517Z",191,"[{""start"":46,""end"":52,""text"":""signed"",""labels"":[""METAPHOR""]}]",47.678000000000004,"But it is the ar bit or of an agreement China signed onto... duh","2025-01-16T18:42:37.982350Z"
245,"4","2024-12-11T04:08:12.064339Z",192,"[{""start"":37,""end"":41,""text"":""chip"",""labels"":[""METAPHOR""]},{""start"":49,""end"":57,""text"":""shoulder"",""labels"":[""METAPHOR""]},{""start"":311,""end"":317,""text"":""recipe"",""labels"":[""METAPHOR""]},{""start"":253,""end"":260,""text"":""deflect"",""labels"":[""METAPHOR""]},{""start"":400,""end"":404,""text"":""talk"",""labels"":[""METAPHOR""]},{""start"":12,""end"":17,""text"":""angry"",""labels"":[""METAPHOR""]},{""start"":62,""end"":67,""text"":""feels"",""labels"":[""METAPHOR""]},{""start"":128,""end"":133,""text"":""place"",""labels"":[""METAPHOR""]}]",631.909,"China is an angry country with a big chip on its shoulder. It feels it has not been respected and is not being given its proper place in the international order. Add in the fact that China's aging, paranoid rulers use trumped-up nationalism as a way to deflect scrutiny from their own activities and you have a recipe for future conflict. The big danger is that this conflict could go from bellicose talk to actual war and this could easily start from a small incident in the South China Sea.","2024-12-18T19:12:29.020282Z"
341,"3","2025-01-09T22:54:13.937153Z",193,"[{""start"":254,""end"":259,""text"":""stiff"",""labels"":[""METAPHOR""]},{""start"":217,""end"":223,""text"":""driven"",""labels"":[""METAPHOR""]},{""start"":65,""end"":72,""text"":""Western"",""labels"":[""METAPHOR""]}]",694.1560000000001,"Everything they manufacture was invented and originally built in Western Countries. Manufacturers moved there to take advantage of low wages and lack of environmental and health and safety regulations. China could be driven back into penury by some nice stiff import tariffs imposed by the English speaking countries.","2025-03-03T20:11:28.933721Z"
235,"4","2024-12-10T11:21:53.791792Z",194,"",1.508,"He said that on purpose and G&M published it on purpose, which is called propaganda. That is how western media works. I don't think they're not aware even UN institute publicly denounces they have anything to do with that 'court'.","2024-12-10T11:21:53.791829Z"
236,"4","2024-12-10T11:22:10.985786Z",195,"[{""start"":74,""end"":80,""text"":""trolls"",""labels"":[""METAPHOR""]}]",7.251,"Here's a good story about Russian disinformation and the West for all you trolls out there check out Ostrovskyaug's 'For Putin, Disinformation Is Power' in the New York Times, 5 Aug 2016.","2024-12-10T11:22:10.985820Z"
237,"4","2024-12-10T11:24:24.253118Z",196,"[{""start"":161,""end"":168,""text"":""sketchy"",""labels"":[""METAPHOR""]}]",169.077,"I don't know: it seems people are equally skeptical about the Japanese claims (and quite similar island-building activities) over Okinotorishima. Sounds equally sketchy to me....or is that not what you were going for....","2024-12-11T04:11:54.705703Z"
337,"3","2025-01-09T22:45:14.592698Z",197,"[{""start"":319,""end"":322,""text"":""cry"",""labels"":[""METAPHOR""]},{""start"":347,""end"":353,""text"":""facing"",""labels"":[""METAPHOR""]},{""start"":388,""end"":392,""text"":""hide"",""labels"":[""METAPHOR""]}]",1217.647,"I don't quite understand why American need any allies when their defense budget is more than top xx military spending countries combined. It makes no sense in real war term unless you use it to control those 'allies'. They are totally useless since it is not WW2 time. Chinese think it is quite laughable when American cry for allies in Asia when facing China. It means you're so weak to hide behind someone else. And Chinese understand perfectly none of them can be put to a real fight. Allies are just BS in today's world.","2025-01-09T23:19:37.187287Z"
248,"4","2024-12-11T04:14:12.291522Z",198,"[{""start"":9,""end"":15,""text"":""lapdog"",""labels"":[""METAPHOR""]},{""start"":20,""end"":25,""text"":""barks"",""labels"":[""METAPHOR""]},{""start"":45,""end"":48,""text"":""dog"",""labels"":[""METAPHOR""]},{""start"":49,""end"":58,""text"":""next door"",""labels"":[""METAPHOR""]},{""start"":41,""end"":44,""text"":""big"",""labels"":[""METAPHOR""]}]",429.519,"I have a lapdog, he barks every time the big dog next door does. so annoying.","2025-01-09T23:20:39.574896Z"
249,"4","2024-12-11T04:17:56.170239Z",199,"[{""start"":66,""end"":79,""text"":""driving force"",""labels"":[""METAPHOR""]},{""start"":102,""end"":107,""text"":""moves"",""labels"":[""METAPHOR""]},{""start"":50,""end"":55,""text"":""clear"",""labels"":[""METAPHOR""]}]",361.105,"I read this article over again and it's still not clear what the 'driving force' is behind 'Beijing's moves in the South China Sea'. Would the Chinese still be doing the same thing if they actually trusted the U.S.? Or are they motivated by seeing what the U.S. has done in the Middle East (and elsewhere) ?","2024-12-18T19:30:25.163576Z"
250,"4","2024-12-11T04:18:12.448706Z",200,"",18.983,"In WW 1 the 'Canadian' Army was predominantly citizens and attestation papers often show the next of kin as a parent/s or spouse living in UK.","2024-12-11T04:18:12.448739Z"
251,"4","2024-12-11T04:22:13.770480Z",201,"[{""start"":77,""end"":94,""text"":""middle-of-nowhere"",""labels"":[""METAPHOR""]},{""start"":149,""end"":154,""text"":""smack"",""labels"":[""METAPHOR""]},{""start"":162,""end"":168,""text"":""middle"",""labels"":[""METAPHOR""]}]",252.14600000000002,"Indeed. The only reason I can think of is that the Japanese atoll is kind of middle-of-nowhere in the western Pacific, while the Spratly Islands are smack in the middle of the busiest sea-lanes in the region, with about five competing territorial claims.... If nothing else, your reference also got me to read about Rockall, where the UK foregoes any claim to an economic exclusion zone. Seems like this could be a useful example for others....","2024-12-11T04:22:13.770510Z"
989,"4","2025-02-02T09:58:26.445360Z",202,"",6.544,"Is this the US navy where its sailors quickly surrendered to the Iranians back in January? The ones tearfully thanking the Iranians for not hurting them?","2025-02-02T09:58:26.445423Z"
990,"4","2025-02-02T09:58:43.302165Z",203,"",8.301,"'Why does everybody have a Popecrush?'Why are your editors working assiduously to promote it?","2025-02-02T09:58:43.302200Z"
303,"4","2024-12-25T07:44:08.909683Z",204,"[{""start"":22,""end"":31,""text"":""recruited"",""labels"":[""METAPHOR""]},{""start"":54,""end"":59,""text"":""lofty"",""labels"":[""METAPHOR""]},{""start"":60,""end"":68,""text"":""position"",""labels"":[""METAPHOR""]},{""start"":95,""end"":100,""text"":""piece"",""labels"":[""METAPHOR""]},{""start"":147,""end"":155,""text"":""enhances"",""labels"":[""METAPHOR""]},{""start"":194,""end"":200,""text"":""breath"",""labels"":[""METAPHOR""]},{""start"":204,""end"":209,""text"":""fresh"",""labels"":[""METAPHOR""]},{""start"":210,""end"":213,""text"":""air"",""labels"":[""METAPHOR""]},{""start"":455,""end"":463,""text"":""walking "",""labels"":[""METAPHOR""]},{""start"":573,""end"":578,""text"":""earns"",""labels"":[""METAPHOR""]},{""start"":522,""end"":530,""text"":""contrast"",""labels"":[""METAPHOR""]},{""start"":323,""end"":337,""text"":"" over-starched"",""labels"":[""METAPHOR""]},{""start"":601,""end"":611,""text"":""encounters"",""labels"":[""METAPHOR""]},{""start"":130,""end"":136,""text"":""A-hole"",""labels"":[""METAPHOR""]}]",1372.634,"A good friend who was recruited by a headhunter for a lofty position was offered the following piece of advice: 'Always follow an A-hole'. I.E. it enhances one's reception amongst staff to be a breath of fresh air, relative to the previous leader. I don't say this to diss his predecessors, but Pope Benedict *was* a little over-starched, and as much of a sweet guy as Pope John Paul was, he was clearly more at ease in the formalities of the Church than walking amongst the poor. So, in that respect, it is the perceived contrast between Francis and his predecessors that earns him the enthusiasm he encounters.","2024-12-25T07:44:08.909723Z"
304,"4","2024-12-25T07:48:07.450350Z",205,"[{""start"":133,""end"":138,""text"":""stick"",""labels"":[""METAPHOR""]},{""start"":146,""end"":150,""text"":""craw"",""labels"":[""METAPHOR""]},{""start"":337,""end"":345,""text"":""position"",""labels"":[""METAPHOR""]},{""start"":289,""end"":299,""text"":""deviating "",""labels"":[""METAPHOR""]},{""start"":427,""end"":437,""text"":""deviating "",""labels"":[""METAPHOR""]},{""start"":369,""end"":379,""text"":""recharging"",""labels"":[""METAPHOR""]},{""start"":644,""end"":649,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":925,""end"":930,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":1083,""end"":1088,""text"":""roots"",""labels"":[""METAPHOR""]},{""start"":1318,""end"":1321,""text"":""hot"",""labels"":[""METAPHOR""]},{""start"":1378,""end"":1387,""text"":""embracing"",""labels"":[""METAPHOR""]},{""start"":981,""end"":989,""text"":""focusing"",""labels"":[""METAPHOR""]},{""start"":968,""end"":976,""text"":""material"",""labels"":[""METAPHOR""]},{""start"":114,""end"":121,""text"":""liberal"",""labels"":[""METAPHOR""]}]",348.10600000000005,"Ah, Ms. Wente is (1) a conservative and (2) I'm pretty sure wasn't raised a Catholic. The pope is expressing some liberal ideas that stick in her craw, fair enough. Personally, I think there's a number of things going on. Pope Francis is doing a great PR job for the church without really deviating from the Church's overall theological position. The church needs some recharging, and he's doing his best to provide it without deviating from core theology. He was a priest and bishop in South America, and saw a kind of poverty there that few popes (all Europeans, and until recently, all from Italy) have ever seen. Christianity - for all the focus the Church has placed on these things in the past few decades - was not meant to be about sexual orientation, abortion issues, and other modern day preoccupations. Its original imperative was about love and compassion, with a strong injunction to help the poor, as well as a focus on the life of the spirit versus the material. In focusing on poverty and questioning the rampant materialism of the modern age, he's going back to the roots of the religion (sadly mostly lost in the last 2000 years). As for environmentalism, why not? This I think is part of the great PR he's doing, there's nothing controversial about it from the Church's perspective, and it's a very hot topic these days. Whether he (or the Church) are really embracing it is anyone's guess.","2025-02-02T10:00:09.153974Z"
991,"4","2025-02-02T10:00:19.410764Z",206,"[{""start"":29,""end"":32,""text"":""egg"",""labels"":[""METAPHOR""]}]",3.487,"And Pope Benedict was a good egg.","2025-02-02T10:00:19.410804Z"
260,"5","2024-12-18T22:10:56.534755Z",207,"[{""start"":9,""end"":16,""text"":""bashing"",""labels"":[""METAPHOR""]}]",68.091,"Catholic-bashing: the last socially acceptable prejudce.","2024-12-18T22:10:56.534804Z"
280,"4","2024-12-19T08:16:35.070327Z",208,"[{""start"":36,""end"":41,""text"":""worth"",""labels"":[""METAPHOR""]}]",27.019,"Does this woman EVER write ANYTHING worth reading???????","2024-12-19T08:16:35.070364Z"
264,"5","2024-12-18T22:12:25.311239Z",209,"",29.376,"Everyone has a popecrush?Not from what I see.","2024-12-18T22:12:25.311276Z"
282,"4","2024-12-19T08:19:02.760216Z",210,"[{""start"":117,""end"":121,""text"":""spin"",""labels"":[""METAPHOR""]},{""start"":187,""end"":191,""text"":""hide"",""labels"":[""METAPHOR""]},{""start"":196,""end"":207,""text"":""dirty linen"",""labels"":[""METAPHOR""]}]",142.785,"For once I agree with most of Ms Wente has to say. Not only is Bergoglio just the best PR man the Church ever had to spin stories like a politician at election time, he's even managed to hide his dirty linen from the time when he was Archbishop of Buenos Aires collaborating with the military dictatorship and not even helping a couple of his own progressive Jesuit priests escape persecution.","2025-01-18T00:08:48.003719Z"
305,"4","2024-12-25T07:50:48.019360Z",211,"[{""start"":65,""end"":74,""text"":""photo op "",""labels"":[""METAPHOR""]}]",106.377,"How many migrants will the Vatican take in? Not counting the two photo op families.","2024-12-25T07:50:48.019399Z"
306,"4","2024-12-25T07:53:45.453597Z",212,"[{""start"":96,""end"":104,""text"":""marginal"",""labels"":[""METAPHOR""]},{""start"":844,""end"":853,""text"":""heartbeat"",""labels"":[""METAPHOR""]},{""start"":543,""end"":553,""text"":""refreshing"",""labels"":[""METAPHOR""]},{""start"":191,""end"":202,""text"":""gilded cage"",""labels"":[""METAPHOR""]},{""start"":603,""end"":616,""text"":""down-to-earth"",""labels"":[""METAPHOR""]}]",484.1050000000001,"I like Francis because he seems to understand and recognize that life is very difficult for the marginal, the disenfranchised and the disadvantaged. He eschews pomp, as much as he can in the gilded cage he now inhabits, and is very different from his stern, aloof, emotionally shut-down, cold, entitled predecessor. He appears comfortable with himself, open, frank, tolerant and kind, yet absolutely firm and strong in the way he is guiding the church into being a less judgmental and incrementally more open and less corrupt institution. How refreshing that he's allowing himself to be empathic, kind, down-to-earth and concerned about humanity, the environment, economic injustice and fairness. If there has to be a Catholic church, better it be lead by Francis. The Pope or Trump? If I could have dinner with one of them, it's Francis, in a heartbeat!","2025-02-02T10:01:43.694553Z"
272,"5","2024-12-18T22:20:40.493280Z",213,"[{""start"":24,""end"":28,""text"":""slam"",""labels"":[""METAPHOR""]}]",24.395,"I predict the pope will slam the U.S. either in front of congress or better yet at the UN.When this happens it follows that all the highly principled posters here will in fact develop their own popecrush.","2024-12-18T22:20:40.493317Z"
1395,"3","2025-03-03T19:20:38.217125Z",214,"[{""start"":107,""end"":111,""text"":""core"",""labels"":[""METAPHOR""]},{""start"":141,""end"":153,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":191,""end"":203,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":284,""end"":296,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":361,""end"":365,""text"":""rock"",""labels"":[""METAPHOR""]},{""start"":370,""end"":374,""text"":""boat"",""labels"":[""METAPHOR""]},{""start"":457,""end"":464,""text"":""low key"",""labels"":[""METAPHOR""]},{""start"":481,""end"":485,""text"":""warm"",""labels"":[""METAPHOR""]},{""start"":543,""end"":547,""text"":""deal"",""labels"":[""METAPHOR""]},{""start"":617,""end"":622,""text"":""force"",""labels"":[""METAPHOR""]},{""start"":627,""end"":635,""text"":""pressure"",""labels"":[""METAPHOR""]},{""start"":673,""end"":685,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":686,""end"":690,""text"":""fold"",""labels"":[""METAPHOR""]},{""start"":703,""end"":707,""text"":""open"",""labels"":[""METAPHOR""]},{""start"":708,""end"":715,""text"":""liberal"",""labels"":[""METAPHOR""]},{""start"":716,""end"":721,""text"":""place"",""labels"":[""METAPHOR""]},{""start"":237,""end"":244,""text"":""stocked"",""labels"":[""METAPHOR""]}]",466.013,"I share Margaret Wente's confusion over the adulation we see everywhere for Pope Francis. When it comes to core Catholic beliefs, he is very conservative. After all, he was elected by a very conservative group of cardinals that has been stocked by the recent popes, all of whom where conservative too. So it was very unlikely they would choose anyone who would rock the boat. I think people are confusing his sincere personal preferences for humility and a low key lifestyle and a warm personality for openess and liberality. Pope Francis may deal with opposition through persuasion, example and kindness rather than force and pressure, but his goal is to lead back to the conservative fold, not a more open liberal place.","2025-03-03T19:20:38.217165Z"
1394,"4","2025-03-03T16:51:56.297682Z",214,"[{""start"":107,""end"":111,""text"":""core"",""labels"":[""METAPHOR""]},{""start"":237,""end"":244,""text"":""stocked"",""labels"":[""METAPHOR""]},{""start"":361,""end"":365,""text"":""rock"",""labels"":[""METAPHOR""]},{""start"":370,""end"":374,""text"":""boat"",""labels"":[""METAPHOR""]},{""start"":457,""end"":464,""text"":""low key"",""labels"":[""METAPHOR""]},{""start"":481,""end"":485,""text"":""warm"",""labels"":[""METAPHOR""]},{""start"":543,""end"":547,""text"":""deal"",""labels"":[""METAPHOR""]},{""start"":673,""end"":685,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":686,""end"":690,""text"":""fold"",""labels"":[""METAPHOR""]},{""start"":703,""end"":707,""text"":""open"",""labels"":[""METAPHOR""]},{""start"":708,""end"":715,""text"":""liberal"",""labels"":[""METAPHOR""]},{""start"":716,""end"":721,""text"":""place"",""labels"":[""METAPHOR""]},{""start"":191,""end"":203,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":284,""end"":296,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":141,""end"":153,""text"":""conservative"",""labels"":[""METAPHOR""]}]",350.93399999999997,"I share Margaret Wente's confusion over the adulation we see everywhere for Pope Francis. When it comes to core Catholic beliefs, he is very conservative. After all, he was elected by a very conservative group of cardinals that has been stocked by the recent popes, all of whom where conservative too. So it was very unlikely they would choose anyone who would rock the boat. I think people are confusing his sincere personal preferences for humility and a low key lifestyle and a warm personality for openess and liberality. Pope Francis may deal with opposition through persuasion, example and kindness rather than force and pressure, but his goal is to lead back to the conservative fold, not a more open liberal place.","2025-03-04T07:54:20.496385Z"
1311,"5","2025-03-02T22:32:15.671509Z",214,"[{""start"":107,""end"":111,""text"":""core"",""labels"":[""METAPHOR""]},{""start"":237,""end"":244,""text"":""stocked"",""labels"":[""METAPHOR""]},{""start"":361,""end"":365,""text"":""rock"",""labels"":[""METAPHOR""]},{""start"":370,""end"":374,""text"":""boat"",""labels"":[""METAPHOR""]},{""start"":481,""end"":485,""text"":""warm"",""labels"":[""METAPHOR""]},{""start"":686,""end"":690,""text"":""fold"",""labels"":[""METAPHOR""]},{""start"":716,""end"":721,""text"":""place"",""labels"":[""METAPHOR""]},{""start"":457,""end"":464,""text"":""low key"",""labels"":[""METAPHOR""]},{""start"":543,""end"":547,""text"":""deal"",""labels"":[""METAPHOR""]},{""start"":191,""end"":203,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":284,""end"":296,""text"":""conservative"",""labels"":[""METAPHOR""]},{""start"":708,""end"":715,""text"":""liberal"",""labels"":[""METAPHOR""]}]",131.17000000000002,"I share Margaret Wente's confusion over the adulation we see everywhere for Pope Francis. When it comes to core Catholic beliefs, he is very conservative. After all, he was elected by a very conservative group of cardinals that has been stocked by the recent popes, all of whom where conservative too. So it was very unlikely they would choose anyone who would rock the boat. I think people are confusing his sincere personal preferences for humility and a low key lifestyle and a warm personality for openess and liberality. Pope Francis may deal with opposition through persuasion, example and kindness rather than force and pressure, but his goal is to lead back to the conservative fold, not a more open liberal place.","2025-03-03T20:30:02.629886Z"
292,"5","2024-12-20T01:21:53.481203Z",215,"[{""start"":28,""end"":31,""text"":""due"",""labels"":[""METAPHOR""]},{""start"":107,""end"":110,""text"":""dig"",""labels"":[""METAPHOR""]},{""start"":116,""end"":120,""text"":""deep"",""labels"":[""METAPHOR""]},{""start"":180,""end"":186,""text"":""rooted"",""labels"":[""METAPHOR""]},{""start"":160,""end"":164,""text"":""core"",""labels"":[""METAPHOR""]}]",456.692,"I'll give Vatican-Frank his due, he's a great marketing front-man for his church. But one does not have to dig very deep to see that the Catholic institution's core dogma is still rooted in misogyny, homophobia and arbitrary holier-than-thou intolerance towards many of our fellow human beings.","2025-01-18T00:21:32.047933Z"
310,"4","2024-12-25T08:59:07.749770Z",216,"[{""start"":614,""end"":620,""text"":""droves"",""labels"":[""METAPHOR""]},{""start"":735,""end"":743,""text"":""militant"",""labels"":[""METAPHOR""]},{""start"":794,""end"":803,""text"":""scrapping"",""labels"":[""METAPHOR""]}]",3359.265,"If the Pope is cautious on indicating a favourable disposition on ordaining women as priests, he might want to look at Anglicanism's experience. The Church of England earlier this year began ordaining women as bishops, and the Archbishop of Canterbury has stated that within ten years fifty percent of the dioceses will be headed by women. They have been ordaining women as priests for twenty years now, along with other Provinces of the Anglican Communion, and now the number of women in theological colleges preparing for ordination are well outnumbering men. The result being that men are leaving the church in droves. In addition to this women are getting all the senior appointments, and come from a background of, in many cases, militant feminism. One group in the UK recently advocating scrapping, fifty percent of the time, the linguistic maleness of Jesus and replacing it with feminist imagery.","2024-12-25T08:59:07.749808Z"
288,"4","2024-12-19T08:52:23.857428Z",217,"[{""start"":70,""end"":77,""text"":""entered"",""labels"":[""METAPHOR""]}]",84.108,"It truly is baffling. Here's a guy leading a church that still hasn't entered the 20th century much less the 21st century. Go figure.","2024-12-19T08:52:23.857468Z"
312,"4","2024-12-25T09:05:22.325622Z",218,"[{""start"":16,""end"":22,""text"":""column"",""labels"":[""METAPHOR""]},{""start"":203,""end"":214,""text"":""flexibility"",""labels"":[""METAPHOR""]},{""start"":260,""end"":267,""text"":""reading"",""labels"":[""METAPHOR""]},{""start"":347,""end"":356,""text"":""fresh air"",""labels"":[""METAPHOR""]},{""start"":299,""end"":308,""text"":""jackboot "",""labels"":[""METAPHOR""]}]",21.519,"One line in the column explains Margaret's disdain. The Pope isn't an uncritical fan of capitalism. The fact is that unlike his immediate authoritarian predecessors this Pope has actually shown a little flexibility on traditional morality. People are probably reading too much into it but after the jackboot of John Paul II he seems like a bit of fresh air.","2024-12-25T09:05:22.325686Z"
311,"4","2024-12-25T09:00:01.575479Z",219,"[{""start"":76,""end"":81,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":144,""end"":151,""text"":""aligned"",""labels"":[""METAPHOR""]},{""start"":284,""end"":291,""text"":""adopted"",""labels"":[""METAPHOR""]},{""start"":344,""end"":353,""text"":""unbridled"",""labels"":[""METAPHOR""]},{""start"":415,""end"":424,""text"":""unbridled"",""labels"":[""METAPHOR""]},{""start"":260,""end"":269,""text"":""left wing"",""labels"":[""METAPHOR""]},{""start"":390,""end"":399,""text"":""left wing"",""labels"":[""METAPHOR""]}]",60.884,"People like this Pope cause he is a genuine guy and he turned the church to focus on the gospels, what Jesus asked Christians to do. He is more aligned with the Baptist movement that moved away from the Catholic church in the 1,500's.It's interesting how some left wing radicals have adopted what he said about capitalism. The Pope talks about unbridled capitalism, not all capitalism. The left wing forget to the 'unbridled' part.","2025-02-02T10:02:42.810751Z"
286,"4","2024-12-19T08:50:11.751575Z",220,"[{""start"":220,""end"":227,""text"":""aligned"",""labels"":[""METAPHOR""]},{""start"":284,""end"":289,""text"":""heart"",""labels"":[""METAPHOR""]},{""start"":306,""end"":311,""text"":""place"",""labels"":[""METAPHOR""]},{""start"":480,""end"":484,""text"":""mind"",""labels"":[""METAPHOR""]},{""start"":392,""end"":399,""text"":""dealing"",""labels"":[""METAPHOR""]},{""start"":253,""end"":261,""text"":""accounts"",""labels"":[""METAPHOR""]},{""start"":367,""end"":379,""text"":""conservative"",""labels"":[""METAPHOR""]}]",1625.9879999999998,"Really, calling down the pope, a guy that has expressed humility in ways we haven't seen from a religious leader (the Dhal i L hama excepted) in decades. Of course he is not perfect, which is to say, he is not perfectly aligned with your values. By all accounts he is genuine and his heart is in the right place. He is the leader of an institution that is inherently conservative and must be dealing with some challenging political opposition from within the church. With that in mind, realistically, what more do you want from this guy?","2025-02-02T10:02:58.827322Z"
